experiment,net,kind,algorithm,feature_augmentation,data_augmentation,hair_removal,segmentation,class,model_idx,class_idx,class_name,precision,recall,f1_score,support
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,37,6,2,bkl,0.6821192052980133,0.6242424242424243,0.6518987341772152,165.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,38,6,3,df,0.5882352941176471,0.5882352941176471,0.5882352941176471,17.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,39,6,4,mel,0.631578947368421,0.5748502994011976,0.6018808777429467,167.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,40,6,5,nv,0.9040697674418604,0.9274353876739564,0.915603532875368,1006.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,41,6,6,vasc,1.0,0.5909090909090909,0.7428571428571429,22.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,42,7,0,akiec,0.5849056603773585,0.6326530612244898,0.6078431372549019,49.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,43,7,1,bcc,0.6781609195402298,0.7662337662337663,0.7195121951219512,77.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,44,7,2,bkl,0.7222222222222222,0.6303030303030303,0.6731391585760518,165.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,45,7,3,df,0.6428571428571429,0.5294117647058824,0.5806451612903226,17.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,46,7,4,mel,0.631578947368421,0.5748502994011976,0.6018808777429467,167.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,47,7,5,nv,0.915615906886518,0.9383697813121272,0.9268532155130094,1006.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,48,7,6,vasc,0.9090909090909092,0.9090909090909092,0.9090909090909092,22.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,49,8,0,akiec,0.625,0.6122448979591837,0.6185567010309279,49.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,50,8,1,bcc,0.6951219512195121,0.7402597402597403,0.7169811320754716,77.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,51,8,2,bkl,0.6647058823529411,0.6848484848484848,0.6746268656716418,165.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,52,8,3,df,0.6,0.7058823529411765,0.6486486486486487,17.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,53,8,4,mel,0.6486486486486487,0.5748502994011976,0.6095238095238096,167.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,54,8,5,nv,0.9142011834319528,0.9214711729622268,0.917821782178218,1006.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,55,8,6,vasc,0.8095238095238095,0.7727272727272727,0.7906976744186046,22.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,56,9,0,akiec,0.6444444444444445,0.5918367346938775,0.6170212765957447,49.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,57,9,1,bcc,0.6559139784946236,0.7922077922077922,0.7176470588235294,77.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,58,9,2,bkl,0.7152317880794702,0.6545454545454545,0.6835443037974683,165.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,59,9,3,df,0.5263157894736842,0.5882352941176471,0.5555555555555556,17.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,60,9,4,mel,0.6418918918918919,0.5688622754491018,0.6031746031746031,167.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,61,9,5,nv,0.9113924050632912,0.9304174950298212,0.9208066896212492,1006.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,62,9,6,vasc,0.85,0.7727272727272727,0.8095238095238095,22.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,63,10,0,akiec,0.574468085106383,0.5510204081632653,0.5625,49.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,64,10,1,bcc,0.7066666666666667,0.6883116883116883,0.6973684210526315,77.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,65,10,2,bkl,0.6912751677852349,0.6242424242424243,0.6560509554140127,165.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,66,10,3,df,0.4736842105263157,0.5294117647058824,0.5,17.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,67,10,4,mel,0.6375838926174496,0.5688622754491018,0.6012658227848101,167.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,68,10,5,nv,0.904899135446686,0.9363817097415508,0.920371275036639,1006.0
cnn_classifier_Inception_use_augmentation_,Inception,classifier,,False,False,False,False,69,10,6,vasc,0.8695652173913043,0.9090909090909092,0.8888888888888888,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,0,1,0,akiec,0.8604651162790697,0.7551020408163265,0.8043478260869565,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,1,1,1,bcc,0.8169014084507042,0.7532467532467533,0.7837837837837838,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,2,1,2,bkl,0.8192771084337349,0.8242424242424242,0.8217522658610272,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,3,1,3,df,0.8235294117647058,0.8235294117647058,0.8235294117647058,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,4,1,4,mel,0.7867647058823529,0.6407185628742516,0.7062706270627063,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,5,1,5,nv,0.9294566253574832,0.9691848906560636,0.948905109489051,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,6,1,6,vasc,0.9523809523809524,0.9090909090909092,0.9302325581395348,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,7,2,0,akiec,0.7843137254901961,0.8163265306122449,0.8,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,8,2,1,bcc,0.8529411764705882,0.7532467532467533,0.8,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,9,2,2,bkl,0.8058823529411765,0.8303030303030303,0.817910447761194,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,10,2,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,11,2,4,mel,0.7777777777777778,0.6287425149700598,0.695364238410596,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,12,2,5,nv,0.9300095877277086,0.9642147117296224,0.9468033186920448,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,13,2,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,14,3,0,akiec,0.7647058823529411,0.7959183673469388,0.78,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,15,3,1,bcc,0.8194444444444444,0.7662337662337663,0.7919463087248322,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,16,3,2,bkl,0.8121212121212121,0.8121212121212121,0.8121212121212121,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,17,3,3,df,0.8,0.7058823529411765,0.75,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,18,3,4,mel,0.7573529411764706,0.6167664670658682,0.6798679867986799,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,19,3,5,nv,0.9309683604985618,0.9652087475149106,0.9477794045876036,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,20,3,6,vasc,1.0,0.9545454545454546,0.9767441860465116,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,21,4,0,akiec,0.8666666666666667,0.7959183673469388,0.8297872340425532,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,22,4,1,bcc,0.84,0.8181818181818182,0.8289473684210527,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,23,4,2,bkl,0.8209876543209876,0.806060606060606,0.8134556574923547,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,24,4,3,df,1.0,0.8235294117647058,0.9032258064516128,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,25,4,4,mel,0.7642857142857142,0.6407185628742516,0.6970684039087948,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,26,4,5,nv,0.9302103250478012,0.967196819085487,0.9483430799220272,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,27,4,6,vasc,1.0,0.9545454545454546,0.9767441860465116,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,28,5,0,akiec,0.7959183673469388,0.7959183673469388,0.7959183673469388,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,29,5,1,bcc,0.8571428571428571,0.7792207792207793,0.8163265306122449,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,30,5,2,bkl,0.7797619047619048,0.793939393939394,0.7867867867867868,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,31,5,3,df,0.9230769230769232,0.7058823529411765,0.8,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,32,5,4,mel,0.7835820895522388,0.6287425149700598,0.6976744186046512,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,33,5,5,nv,0.9293893129770991,0.9681908548707754,0.9483933787731256,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,34,5,6,vasc,0.9523809523809524,0.9090909090909092,0.9302325581395348,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,35,6,0,akiec,0.7708333333333334,0.7551020408163265,0.7628865979381443,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,36,6,1,bcc,0.8888888888888888,0.7272727272727273,0.8,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,37,6,2,bkl,0.793939393939394,0.793939393939394,0.793939393939394,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,38,6,3,df,0.9375,0.8823529411764706,0.9090909090909092,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,39,6,4,mel,0.7357142857142858,0.6167664670658682,0.6710097719869706,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,40,6,5,nv,0.9285714285714286,0.9691848906560636,0.9484435797665368,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,41,6,6,vasc,1.0,0.9545454545454546,0.9767441860465116,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,42,7,0,akiec,0.8297872340425532,0.7959183673469388,0.8125,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,43,7,1,bcc,0.8148148148148148,0.8571428571428571,0.8354430379746836,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,44,7,2,bkl,0.8176100628930818,0.7878787878787878,0.8024691358024691,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,45,7,3,df,0.875,0.8235294117647058,0.8484848484848485,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,46,7,4,mel,0.7214285714285714,0.6047904191616766,0.6579804560260586,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,47,7,5,nv,0.928846153846154,0.9602385685884692,0.9442815249266864,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,48,7,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,49,8,0,akiec,0.7777777777777778,0.8571428571428571,0.8155339805825242,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,50,8,1,bcc,0.7916666666666666,0.7402597402597403,0.7651006711409396,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,51,8,2,bkl,0.8506493506493507,0.793939393939394,0.8213166144200627,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,52,8,3,df,0.8823529411764706,0.8823529411764706,0.8823529411764706,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,53,8,4,mel,0.7676056338028169,0.6526946107784432,0.7055016181229773,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,54,8,5,nv,0.9329501915708812,0.9681908548707754,0.9502439024390243,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,55,8,6,vasc,1.0,0.9090909090909092,0.9523809523809524,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,56,9,0,akiec,0.7884615384615384,0.8367346938775511,0.8118811881188119,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,57,9,1,bcc,0.8970588235294118,0.7922077922077922,0.8413793103448276,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,58,9,2,bkl,0.8481012658227848,0.8121212121212121,0.8297213622291022,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,59,9,3,df,0.7647058823529411,0.7647058823529411,0.7647058823529411,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,60,9,4,mel,0.7819548872180451,0.6227544910179641,0.6933333333333334,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,61,9,5,nv,0.9316239316239316,0.9751491053677932,0.9528897523069452,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,62,9,6,vasc,0.9545454545454546,0.9545454545454546,0.9545454545454546,22.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,63,10,0,akiec,0.8222222222222222,0.7551020408163265,0.7872340425531915,49.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,64,10,1,bcc,0.8472222222222222,0.7922077922077922,0.8187919463087249,77.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,65,10,2,bkl,0.8343949044585988,0.793939393939394,0.8136645962732919,165.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,66,10,3,df,0.875,0.8235294117647058,0.8484848484848485,17.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,67,10,4,mel,0.7588652482269503,0.6407185628742516,0.6948051948051948,167.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,68,10,5,nv,0.9305423406279734,0.9721669980119284,0.9508993680116676,1006.0
cnn_classifier_ResNet_use_augmentation_,Resnet,classifier,,False,False,False,False,69,10,6,vasc,1.0,0.9545454545454546,0.9767441860465116,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,0,1,0,akiec,0.8222222222222222,0.7551020408163265,0.7872340425531915,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,1,1,1,bcc,0.8695652173913043,0.7792207792207793,0.821917808219178,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,2,1,2,bkl,0.7635135135135135,0.6848484848484848,0.7220447284345048,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,3,1,3,df,0.8125,0.7647058823529411,0.7878787878787878,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,4,1,4,mel,0.7596899224806202,0.5868263473053892,0.6621621621621622,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,5,1,5,nv,0.9033457249070632,0.9662027833001988,0.9337175792507204,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,6,1,6,vasc,0.95,0.8636363636363636,0.9047619047619048,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,7,2,0,akiec,0.7450980392156863,0.7755102040816326,0.76,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,8,2,1,bcc,0.8714285714285714,0.7922077922077922,0.8299319727891157,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,9,2,2,bkl,0.7818181818181819,0.7818181818181819,0.7818181818181819,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,10,2,3,df,0.9230769230769232,0.7058823529411765,0.8,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,11,2,4,mel,0.6967741935483871,0.6467065868263473,0.6708074534161491,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,12,2,5,nv,0.9271844660194176,0.9493041749502982,0.93811394891945,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,13,2,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,14,3,0,akiec,0.8,0.7346938775510204,0.7659574468085106,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,15,3,1,bcc,0.8026315789473685,0.7922077922077922,0.7973856209150327,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,16,3,2,bkl,0.7755102040816326,0.6909090909090909,0.7307692307692307,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,17,3,3,df,0.8181818181818182,0.5294117647058824,0.6428571428571429,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,18,3,4,mel,0.6855345911949685,0.6526946107784432,0.6687116564417178,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,19,3,5,nv,0.9101338432122372,0.9463220675944334,0.9278752436647172,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,20,3,6,vasc,0.8947368421052632,0.7727272727272727,0.8292682926829268,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,21,4,0,akiec,0.8260869565217391,0.7755102040816326,0.8,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,22,4,1,bcc,0.8507462686567164,0.7402597402597403,0.7916666666666666,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,23,4,2,bkl,0.7283236994219653,0.7636363636363637,0.7455621301775148,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,24,4,3,df,0.7857142857142857,0.6470588235294118,0.7096774193548387,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,25,4,4,mel,0.7124183006535948,0.6526946107784432,0.68125,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,26,4,5,nv,0.9302325581395348,0.9542743538767396,0.9421000981354268,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,27,4,6,vasc,0.9444444444444444,0.7727272727272727,0.85,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,28,5,0,akiec,0.7,0.7142857142857143,0.7070707070707071,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,29,5,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,30,5,2,bkl,0.7365269461077845,0.7454545454545455,0.7409638554216867,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,31,5,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,32,5,4,mel,0.7083333333333334,0.6107784431137725,0.6559485530546624,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,33,5,5,nv,0.9173871277617676,0.9493041749502982,0.9330727894479728,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,34,5,6,vasc,0.875,0.9545454545454546,0.9130434782608696,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,35,6,0,akiec,0.7708333333333334,0.7551020408163265,0.7628865979381443,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,36,6,1,bcc,0.8571428571428571,0.7792207792207793,0.8163265306122449,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,37,6,2,bkl,0.7852760736196319,0.7757575757575758,0.7804878048780488,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,38,6,3,df,0.8333333333333334,0.5882352941176471,0.6896551724137931,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,39,6,4,mel,0.7032258064516129,0.6526946107784432,0.6770186335403726,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,40,6,5,nv,0.9226305609284332,0.94831013916501,0.9352941176470588,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,41,6,6,vasc,0.9523809523809524,0.9090909090909092,0.9302325581395348,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,42,7,0,akiec,0.7346938775510204,0.7346938775510204,0.7346938775510204,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,43,7,1,bcc,0.8235294117647058,0.7272727272727273,0.7724137931034483,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,44,7,2,bkl,0.7426900584795322,0.7696969696969697,0.7559523809523809,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,45,7,3,df,0.8,0.7058823529411765,0.75,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,46,7,4,mel,0.7254901960784313,0.6646706586826348,0.69375,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,47,7,5,nv,0.9266862170087976,0.9423459244532804,0.9344504682109414,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,48,7,6,vasc,0.9166666666666666,1.0,0.9565217391304348,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,49,8,0,akiec,0.6938775510204082,0.6938775510204082,0.6938775510204082,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,50,8,1,bcc,0.8243243243243243,0.7922077922077922,0.8079470198675497,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,51,8,2,bkl,0.7615894039735099,0.696969696969697,0.7278481012658228,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,52,8,3,df,0.8666666666666667,0.7647058823529411,0.8125,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,53,8,4,mel,0.7394366197183099,0.6287425149700598,0.6796116504854369,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,54,8,5,nv,0.9182509505703422,0.9602385685884692,0.9387755102040816,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,55,8,6,vasc,0.95,0.8636363636363636,0.9047619047619048,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,56,9,0,akiec,0.7608695652173914,0.7142857142857143,0.7368421052631579,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,57,9,1,bcc,0.7654320987654321,0.8051948051948052,0.7848101265822784,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,58,9,2,bkl,0.8,0.703030303030303,0.7483870967741936,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,59,9,3,df,0.875,0.8235294117647058,0.8484848484848485,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,60,9,4,mel,0.7086092715231788,0.6407185628742516,0.6729559748427673,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,61,9,5,nv,0.9174664107485604,0.9502982107355864,0.93359375,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,62,9,6,vasc,0.9090909090909092,0.9090909090909092,0.9090909090909092,22.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,63,10,0,akiec,0.8636363636363636,0.7755102040816326,0.8172043010752689,49.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,64,10,1,bcc,0.8378378378378378,0.8051948051948052,0.8211920529801324,77.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,65,10,2,bkl,0.7804878048780488,0.7757575757575758,0.7781155015197568,165.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,66,10,3,df,0.75,0.7058823529411765,0.7272727272727273,17.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,67,10,4,mel,0.7428571428571429,0.6227544910179641,0.6775244299674267,167.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,68,10,5,nv,0.9201923076923076,0.9512922465208749,0.935483870967742,1006.0
cnn_classifier_VGG19_use_augmentation_,Vgg19,classifier,,False,False,False,False,69,10,6,vasc,0.84,0.9545454545454546,0.8936170212765957,22.0
cnn_classifier_Xception_use_augmentation_,Xception,classifier,,False,False,False,False,0,1,0,akiec,0.7843137254901961,0.8163265306122449,0.8,49.0
cnn_classifier_Xception_use_augmentation_,Xception,classifier,,False,False,False,False,1,1,1,bcc,0.8205128205128205,0.8311688311688312,0.8258064516129032,77.0
cnn_classifier_Xception_use_augmentation_,Xception,classifier,,False,False,False,False,2,1,2,bkl,0.8041958041958042,0.696969696969697,0.7467532467532467,165.0
cnn_classifier_Xception_use_augmentation_,Xception,classifier,,False,False,False,False,3,1,3,df,0.8235294117647058,0.8235294117647058,0.8235294117647058,17.0
cnn_classifier_Xception_use_augmentation_,Xception,classifier,,False,False,False,False,4,1,4,mel,0.7718120805369127,0.688622754491018,0.7278481012658228,167.0
